video_id,meta_has_title,meta_has_description,meta_video_duration,meta_description_length,meta_description_unique_words,meta_view_count,meta_like_count,meta_comment_count,meta_subscriber_count,meta_channel_upload_count,meta_sentiment,meta_sentence_count,flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,text_length,word_count
rKiWh5fQmCE,True,True,88.0,102,78,122,2,1,46000,861,Very Positive,6,-126.59,85.07,24.5,89.03,1.326,0.064,0.537,0.2100456621004566,46.0,40.0,0.875,0.7608695652173914,False,0.1391304347826087,0.2608695652173913,0.0434782608695652,0.0,0.0652173913043478,0.0,0.0,0.0652173913043478,0.0652173913043478,0.0652173913043478,0.0,0.0869565217391304,0.6086956521739131,2.5,113.5,157.68,11.5,0.474,4.71,0.137,1109.0,219.0
rLWHUMOwCg4,True,True,3767.0,51,42,627,2,1,98900,2838,Neutral,1,-3188.79,1258.13,116.86,1292.42,1.497,0.123,0.155,0.0076577496426383,75.0,68.0,0.9117647058823528,0.8266666666666667,True,0.8,1.0,0.04,0.0266666666666666,0.2666666666666666,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.5866666666666667,0.898,84.46,142.46,9.57,0.014,5.67,0.115,53620.0,9786.0
rLxTozspBxk,True,True,132.0,96,76,322892,244,9,46000,861,Very Positive,5,-149.48,88.02,31.69,90.86,1.608,0.115,0.53,0.3333333333333333,71.0,49.0,0.8367346938775511,0.5774647887323944,False,0.1633802816901408,0.2816901408450704,0.2676056338028169,0.0985915492957746,0.1690140845070422,0.0,0.0140845070422535,0.1126760563380281,0.0,0.0704225352112676,0.0,0.0422535211267605,0.2253521126760563,1.0,218.0,0.0,16.0,0.889,4.84,0.06,1323.0,217.0
rM_gz1Gz9gE,True,True,69.0,115,85,719,3,0,74500,586,Neutral,5,51.07,13.06,13.02,14.92,1.507,0.108,0.534,0.0711111111111111,16.0,11.0,0.8181818181818182,0.5625,True,0.1500000000000001,0.3125,0.3125,0.375,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0625,0.0625,0.25,29.0,26.95,7.5,0.238,3.32,0.138,1263.0,224.0
rP05zGjuZu8,True,True,728.0,31,28,3223,23,0,13500,719,Neutral,1,-1620.48,654.66,89.2,673.44,1.539,0.136,0.271,0.0414201183431952,70.0,45.0,0.7111111111111111,0.4571428571428571,True,0.6971428571428573,0.7428571428571429,0.0,0.0142857142857142,0.4142857142857143,0.0,0.0428571428571428,0.0428571428571428,0.0857142857142857,0.0,0.0,0.0,0.4,5.6,341.8,457.03,14.2,0.505,6.82,0.123,9890.0,1690.0
rPC2qiSags0,True,True,289.0,97,78,485,4,0,45300,2832,Neutral,6,60.55,9.07,12.46,10.94,1.523,0.117,0.392,0.0014430014430014,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,17.48,10.33,6.0,0.037,3.18,0.074,3895.0,695.0
rTjgXZM8yN8,True,True,144.0,17,16,2946,22,1,50000,1839,Neutral,1,-361.86,173.04,41.45,179.55,1.443,0.102,0.389,0.0647321428571428,29.0,16.0,0.75,0.4137931034482758,True,0.3724137931034483,0.4827586206896552,0.0,0.0689655172413793,0.2068965517241379,0.0,0.0,0.1379310344827586,0.0,0.0344827586206896,0.0,0.0,0.5517241379310345,2.0,150.67,142.21,10.0,0.37,4.28,0.128,2357.0,447.0
rVyQbCtRKeA,True,True,1679.0,18,17,10883,77,7,569000,3032,Neutral,1,-4087.44,1602.92,132.27,1646.03,1.521,0.125,0.216,0.0173396674584323,73.0,56.0,0.8928571428571429,0.684931506849315,True,0.8,1.0,0.0821917808219178,0.0410958904109589,0.2054794520547945,0.0,0.0,0.136986301369863,0.1095890410958904,0.0273972602739726,0.0,0.0,0.3972602739726027,0.921,112.74,109.91,9.63,0.045,5.3,0.132,23100.0,4202.0
rWPzysGwWig,True,True,1658.0,56,51,783,10,0,21200,805,Neutral,3,-3661.72,1440.7,112.12,1479.34,1.456,0.099,0.262,0.0205497731518548,77.0,67.0,0.9104477611940298,0.7922077922077922,True,0.8,1.0,0.0129870129870129,0.1038961038961039,0.1428571428571428,0.0,0.0129870129870129,0.0,0.2077922077922078,0.0909090909090909,0.0,0.0129870129870129,0.4155844155844156,0.612,78.29,83.94,9.61,0.047,4.93,0.132,20532.0,3739.0
rX7g2i88HvI,True,True,99.0,128,92,484,2,1,75200,1684,Neutral,6,26.62,14.76,16.18,16.65,1.878,0.249,0.614,0.082051282051282,16.0,12.0,0.8333333333333334,0.625,True,0.2250000000000001,0.3125,0.0,0.125,0.1875,0.0,0.0,0.25,0.0,0.0625,0.0,0.0,0.375,0.2,19.8,15.93,7.2,0.152,3.36,0.051,1326.0,196.0
raocyVK_IaA,True,True,2962.0,29,28,1170,18,0,144000,1700,Neutral,2,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
rf8wInU9Qu0,True,True,548.0,92,66,4,0,0,21200,805,Neutral,5,-1813.06,729.71,83.11,750.04,1.488,0.105,0.256,0.0197333333333333,37.0,27.0,0.925925925925926,0.6756756756756757,True,0.7135135135135136,0.7837837837837838,0.081081081081081,0.054054054054054,0.2162162162162162,0.0,0.0,0.0,0.1081081081081081,0.081081081081081,0.0,0.0,0.4594594594594595,0.31,66.97,74.88,9.97,0.067,4.06,0.131,10518.0,1870.0
riNF85JGK7E,True,True,133.0,22,22,706,4,0,1220000,11882,Neutral,1,41.89,12.35,13.45,13.45,1.711,0.164,0.473,0.0746753246753246,23.0,17.0,0.7058823529411765,0.5217391304347826,True,0.5565217391304349,0.4782608695652174,0.3043478260869565,0.0,0.1304347826086956,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.1304347826086956,0.0,0.0,0.1304347826086956,0.333,20.87,10.97,7.93,0.122,3.16,0.099,1935.0,308.0
rl1QZRsOsNs,True,True,83.0,108,76,40,1,0,45300,2832,Neutral,5,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
rlERDpxoIaA,True,True,78.0,38,35,406,3,0,41000,831,Very Positive,1,-129.41,85.71,23.73,89.43,1.347,0.059,0.607,0.2217194570135746,49.0,45.0,0.9333333333333332,0.8571428571428571,True,0.2448979591836735,0.3265306122448979,0.0408163265306122,0.0816326530612244,0.1632653061224489,0.0,0.0,0.0816326530612244,0.0816326530612244,0.0816326530612244,0.0,0.0,0.4693877551020408,4.0,230.0,0.0,12.0,0.923,9.09,0.187,1172.0,222.0
roFq7UmFeFI,True,True,231.0,57,44,1830,0,0,24400,946,Neutral,4,64.07,8.38,11.73,10.37,1.492,0.113,0.407,0.011400651465798,7.0,6.0,0.8333333333333334,0.7142857142857143,True,0.4571428571428573,0.4285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.087,14.26,11.63,5.09,0.039,3.11,0.123,3531.0,637.0
rp5eI2qP-kw,True,True,74.0,124,88,298,6,1,46000,861,Neutral,6,-103.04,73.59,25.98,77.03,1.443,0.086,0.524,0.1329787234042553,25.0,19.0,0.8421052631578947,0.64,True,0.2239999999999999,0.36,0.0,0.04,0.24,0.0,0.28,0.0,0.0,0.12,0.0,0.0,0.32,1.0,64.0,19.29,11.33,0.426,3.08,0.13,1017.0,186.0
rpuUWRPkx0c,True,True,3597.0,35,29,1853,19,0,698000,6325,Neutral,1,41.92,11.65,42.21,13.15,1.745,0.194,0.182,0.0005353319057815,4.0,4.0,1.0,1.0,True,0.8,1.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.247,17.65,12.92,6.16,0.004,3.11,0.065,47227.0,7491.0
rrajxcaj5bw,True,True,3614.0,122,80,131,2,0,674,262,Neutral,5,-7420.27,2881.39,208.07,2957.63,1.624,0.174,0.215,0.0159645827743493,119.0,84.0,0.8452380952380952,0.5966386554621849,True,0.8,1.0,0.1512605042016806,0.1764705882352941,0.2689075630252101,0.0,0.0168067226890756,0.0168067226890756,0.0084033613445378,0.0168067226890756,0.0,0.0,0.3445378151260504,0.661,62.34,91.28,7.62,0.013,5.21,0.084,42490.0,7444.0
rt7y2ViREDQ,True,True,205.0,73,60,136,2,1,34900,832,Neutral,4,-295.97,148.94,35.95,154.95,1.384,0.087,0.5,0.1227154046997389,47.0,42.0,0.9047619047619048,0.8085106382978723,True,0.2978723404255319,0.3404255319148936,0.0212765957446808,0.2553191489361702,0.1276595744680851,0.0,0.0,0.0425531914893617,0.0212765957446808,0.1489361702127659,0.0,0.0,0.3829787234042553,0.5,33.0,33.83,6.92,0.153,3.59,0.174,1978.0,384.0
rvjoJGas074,True,True,171.0,145,102,2378,12,5,32100,748,Neutral,7,-364.47,171.91,48.11,178.21,1.546,0.143,0.53,0.1662870159453303,73.0,52.0,0.8269230769230769,0.589041095890411,False,0.0986301369863014,0.2465753424657534,0.0821917808219178,0.1780821917808219,0.273972602739726,0.0,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0684931506849315,0.0,0.0410958904109589,0.3013698630136986,0.222,49.89,48.97,10.33,0.261,3.01,0.134,2504.0,437.0
rw0HCius2HM,True,True,237.0,26,24,1392,4,0,22900,642,Neutral,1,-463.63,214.06,41.02,221.9,1.35,0.08,0.414,0.1099099099099099,61.0,55.0,0.9454545454545454,0.8524590163934426,True,0.2622950819672132,0.360655737704918,0.1311475409836065,0.081967213114754,0.2622950819672131,0.0,0.0327868852459016,0.0163934426229508,0.081967213114754,0.0491803278688524,0.0,0.0163934426229508,0.3278688524590163,0.714,80.86,125.01,7.29,0.151,6.91,0.163,2881.0,551.0
rwFOG_rk4Nk,True,False,1787.0,0,0,9341,59,0,5390,505,,0,-4697.66,1836.1,148.21,1884.84,1.584,0.137,0.206,0.0157662392264031,75.0,62.0,0.9193548387096774,0.76,True,0.8,1.0,0.0533333333333333,0.12,0.52,0.0,0.0,0.04,0.0133333333333333,0.04,0.0,0.0,0.2133333333333333,3.1,241.1,275.26,13.8,0.085,6.95,0.101,27429.0,4747.0
rwMVSX5mSm0,True,True,771.0,24,23,412792,2320,269,697000,6101,Neutral,1,50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,930.0,127.0
ryne5PWA-Ro,True,True,57.0,44,41,1363,31,2,239000,4402,Neutral,4,1.5,34.42,17.12,36.73,1.395,0.07,0.64,0.367816091954023,32.0,29.0,0.9310344827586208,0.84375,True,0.1999999999999999,0.3125,0.15625,0.0,0.15625,0.0,0.0,0.03125,0.03125,0.0,0.0,0.03125,0.59375,0.0,93.0,0.0,13.0,0.875,4.47,0.183,473.0,88.0
s-rkK3Clvuw,True,True,4628.0,256,185,154,3,0,15400,480,Neutral,7,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
s2U1I1txCuw,True,True,101.0,103,72,465,0,0,36100,2341,Neutral,5,-103.48,70.92,31.69,74.43,1.58,0.144,0.563,0.1494252873563218,26.0,16.0,0.875,0.5384615384615384,True,0.2153846153846155,0.3461538461538461,0.0,0.0,0.1538461538461538,0.0,0.0,0.4230769230769231,0.0,0.0769230769230769,0.0,0.0,0.3461538461538461,0.333,59.0,8.19,12.33,0.5,3.57,0.096,1016.0,173.0
s4ZVdc9sz2A,True,True,136.0,114,85,2912,13,0,18300,1549,Negative,6,79.12,5.77,8.96,7.82,1.338,0.073,0.461,0.0588235294117647,21.0,21.0,1.0,1.0,False,0.2666666666666666,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.0,0.0476190476190476,0.1428571428571428,0.0,0.0,0.0952380952380952,0.5714285714285714,0.04,14.68,11.91,5.48,0.064,3.12,0.161,1806.0,356.0
s9tpCo6yuMI,True,True,115.0,46,39,6695,73,8,477000,4732,Neutral,3,48.33,12.96,13.94,15.64,1.563,0.138,0.505,0.0352564102564102,11.0,11.0,1.0,1.0,True,0.4727272727272726,0.5454545454545454,0.0909090909090909,0.0,0.6363636363636364,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.154,24.38,15.31,8.15,0.137,3.38,0.098,1857.0,313.0
sAIZeb7RxSM,True,True,35.0,43,36,107,1,0,10700,653,Neutral,3,-10.78,34.64,20.27,36.0,1.613,0.113,0.762,0.3170731707317073,26.0,24.0,0.9166666666666666,0.8461538461538461,False,0.1538461538461539,0.2692307692307692,0.0,0.0,0.1923076923076923,0.0,0.0,0.0384615384615384,0.0769230769230769,0.0384615384615384,0.0,0.0384615384615384,0.6153846153846154,0.0,42.5,45.96,10.0,0.5,3.67,0.141,496.0,82.0
sCJSgjG_1ns,True,True,58.0,96,83,12,0,0,1100,430,Positive,2,30.32,13.53,15.9,15.8,1.869,0.276,0.676,0.0408163265306122,6.0,6.0,1.0,1.0,True,0.4000000000000001,0.5,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.111,16.67,6.5,7.44,0.2,2.76,0.093,948.0,147.0
sCzlfHu2xSU,True,True,71.0,61,42,17759,2,1,477000,4732,Positive,2,-30.77,43.14,23.73,46.25,1.573,0.126,0.68,0.1553398058252427,16.0,16.0,1.0,1.0,True,0.2250000000000001,0.3125,0.0,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0625,0.0,0.0,0.4375,1.0,106.0,0.0,11.0,0.833,4.35,0.066,620.0,105.0
sHNM9CRbq5s,True,True,67.0,42,36,1914,5,0,88900,1346,Neutral,2,-74.53,61.66,26.68,65.12,1.49,0.111,0.608,0.1538461538461538,24.0,21.0,0.8571428571428571,0.75,True,0.3,0.4166666666666667,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0,0.8333333333333334,0.5,80.5,53.03,14.5,0.542,5.43,0.081,843.0,156.0
sKi-Ddwb4PE,True,True,1218.0,17,17,413,13,0,191000,1170,Neutral,1,13.9,16.04,15.9,13.92,2.053,0.263,0.947,1.3461538461538465,35.0,35.0,1.0,1.0,True,0.3085714285714287,0.3714285714285714,0.0,0.0571428571428571,0.5142857142857142,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.1428571428571428,0.0,30.0,0.0,6.0,0.5,5.4,0.0,363.0,22.0
sLjOR7deSkw,True,True,47.0,35,33,200,2,0,135000,2612,Neutral,3,-44.97,48.6,25.25,51.93,1.573,0.128,0.615,0.1694915254237288,20.0,16.0,0.8125,0.65,True,0.1999999999999999,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.55,1.0,120.0,0.0,14.0,0.5,3.52,0.117,669.0,118.0
sOxTIanaXBA,True,True,345.0,37,26,28436,160,35,697000,6101,Neutral,1,81.61,4.34,12.04,6.57,1.361,0.084,0.352,0.0149942329873125,13.0,13.0,1.0,1.0,True,0.6153846153846154,0.5384615384615384,0.1538461538461538,0.0,0.5384615384615384,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.2307692307692307,0.08,10.57,9.59,4.18,0.018,2.98,0.216,4700.0,867.0
sShFtn7dBKc,True,True,5495.0,64,49,153,1,0,14700,1456,Neutral,2,-14882.44,5750.39,255.66,5899.65,1.539,0.133,0.126,0.0037838555496548,57.0,31.0,0.8064516129032258,0.4385964912280701,True,0.8,1.0,0.2105263157894736,0.0,0.0526315789473684,0.0,0.0350877192982456,0.1578947368421052,0.0526315789473684,0.087719298245614,0.0,0.0,0.4035087719298245,0.722,59.13,100.44,7.89,0.007,4.79,0.105,83772.0,15016.0
sW7PyNcMGy0,True,True,116.0,25,21,598,6,0,50000,1839,Neutral,2,-218.81,117.56,35.95,122.17,1.468,0.111,0.461,0.1174496644295302,35.0,33.0,0.9393939393939394,0.8857142857142857,False,0.217142857142857,0.2857142857142857,0.0,0.0,0.2,0.0,0.0,0.0285714285714285,0.0857142857142857,0.0857142857142857,0.0,0.0,0.6,1.0,150.0,127.28,17.0,0.528,5.03,0.137,1656.0,298.0
sXx0cbRPPUw,True,True,2919.0,251,173,387,8,1,3640,696,Neutral,10,-3899.71,1532.39,118.1,1573.88,1.444,0.103,0.179,0.0054026887799974,43.0,32.0,0.84375,0.627906976744186,True,0.8,1.0,0.1162790697674418,0.0,0.1860465116279069,0.0,0.0,0.0465116279069767,0.0,0.0,0.0,0.0,0.6511627906976745,0.488,63.58,95.57,7.47,0.013,5.35,0.157,42610.0,7903.0
sYDMzXFdU0g,True,True,108.0,43,40,3216,27,0,1220000,11882,Neutral,4,-208.06,110.35,39.71,114.71,1.617,0.15,0.588,0.1745454545454545,48.0,42.0,0.9285714285714286,0.8125,True,0.3083333333333333,0.3958333333333333,0.0208333333333333,0.0833333333333333,0.0625,0.0,0.0,0.1041666666666666,0.0833333333333333,0.0208333333333333,0.0,0.0416666666666666,0.5833333333333334,4.0,278.0,0.0,17.0,0.933,3.81,0.068,1613.0,275.0
sYMJ9ZAR6Zg,True,True,69.0,101,74,342,0,0,4820,1001,Neutral,5,-105.69,69.74,34.42,73.63,1.679,0.179,0.583,0.2023809523809523,34.0,29.0,0.896551724137931,0.7647058823529411,False,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.0,0.2941176470588235,0.0,0.0,0.0588235294117647,0.2058823529411764,0.0294117647058823,0.0,0.0,0.2941176470588235,0.0,56.33,43.88,11.67,0.463,3.19,0.16,968.0,168.0
s_MYXtZbmA4,True,True,2403.0,97,80,256,1,0,24900,211,Neutral,8,-5253.72,2051.04,156.84,2105.76,1.522,0.138,0.181,0.0068077276908923,37.0,35.0,0.9428571428571428,0.8918918918918919,True,0.8,1.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.054054054054054,0.0,0.0,0.0,0.7567567567567568,0.368,52.17,84.09,7.25,0.013,4.14,0.115,29887.0,5413.0
s_VUhInkSs4,True,True,220.0,25,23,226,2,0,16500,578,Neutral,2,-588.01,263.96,33.89,272.95,1.249,0.043,0.324,0.0923753665689149,63.0,47.0,0.7872340425531915,0.5873015873015873,True,0.4571428571428573,0.4444444444444444,0.0,0.1269841269841269,0.2222222222222222,0.0,0.0158730158730158,0.0317460317460317,0.0634920634920634,0.1269841269841269,0.0,0.0,0.4126984126984127,0.103,24.28,29.54,5.0,0.055,3.05,0.224,3258.0,681.0
sdboRWaWLyg,True,True,120.0,26,25,2758,16,2,16500,1455,Neutral,3,-206.41,109.62,40.59,114.39,1.621,0.158,0.596,0.2124542124542124,58.0,55.0,0.9454545454545454,0.896551724137931,False,0.1448275862068966,0.2586206896551724,0.1379310344827586,0.0689655172413793,0.2586206896551724,0.0,0.0,0.1379310344827586,0.0517241379310344,0.0172413793103448,0.0,0.0,0.3275862068965517,1.5,142.5,177.48,12.0,0.84,5.22,0.116,1581.0,273.0
shX5xqZSAjk,True,True,210.0,28,26,1595,10,0,50000,1839,Neutral,3,-376.28,175.05,47.75,180.91,1.614,0.139,0.448,0.195067264573991,87.0,55.0,0.8181818181818182,0.5172413793103449,False,0.0413793103448276,0.2183908045977011,0.160919540229885,0.057471264367816,0.2528735632183908,0.0,0.0,0.0804597701149425,0.1149425287356321,0.0229885057471264,0.0,0.0,0.3103448275862069,3.5,228.0,309.71,12.0,0.485,5.56,0.099,2704.0,446.0
skshT2TimrY,True,True,105.0,165,113,111,2,0,674,262,Neutral,6,65.06,9.35,11.34,11.53,1.426,0.099,0.554,0.0157232704402515,5.0,5.0,1.0,1.0,True,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.93,14.17,6.13,0.145,3.16,0.164,1744.0,318.0
soniQyHK5Uc,True,True,141.0,73,53,1329,7,6,3900,286,Neutral,3,-193.74,109.1,30.53,113.98,1.412,0.083,0.542,0.1637010676156583,46.0,39.0,0.8974358974358975,0.7608695652173914,False,0.1217391304347825,0.2608695652173913,0.0434782608695652,0.0652173913043478,0.1956521739130435,0.0,0.0,0.0652173913043478,0.108695652173913,0.1304347826086956,0.0,0.0869565217391304,0.3043478260869565,0.5,48.5,80.88,5.33,0.339,6.86,0.182,1485.0,281.0
ssy2HTyhoYg,True,True,68.0,123,76,1309,10,1,135000,2612,Neutral,7,58.51,10.69,11.46,12.78,1.483,0.094,0.561,0.0611111111111111,11.0,9.0,0.7777777777777778,0.6363636363636364,True,0.290909090909091,0.3636363636363636,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0,0.0,0.4545454545454545,0.111,20.44,13.23,6.22,0.25,3.04,0.12,1036.0,180.0
surRUZ1yAg0,True,True,96.0,18,18,169,14,0,144000,1700,Neutral,2,61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,1.0,1.0,True,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,63.0,10.0
swnEQYLH9VU,True,False,37.0,0,0,170341,427,0,22200,1782,,0,-18.79,42.46,20.27,45.79,1.383,0.084,0.589,0.1759259259259259,19.0,17.0,0.9411764705882352,0.8421052631578947,True,0.1473684210526316,0.3157894736842105,0.0,0.1052631578947368,0.0,0.0,0.0,0.4210526315789473,0.0,0.0,0.0,0.0,0.4736842105263157,0.0,55.0,43.84,9.0,0.455,5.33,0.127,527.0,107.0
sx5j-XcMYSM,True,True,94.0,80,58,321,0,0,4820,1001,Neutral,4,-109.98,75.3,29.92,79.03,1.489,0.117,0.58,0.2328042328042328,44.0,40.0,0.9,0.8181818181818182,False,0.1545454545454545,0.2954545454545454,0.0227272727272727,0.0,0.0454545454545454,0.0,0.0,0.0454545454545454,0.1818181818181818,0.0,0.0,0.0681818181818181,0.6363636363636364,0.0,38.6,32.02,6.8,0.32,3.61,0.181,1008.0,189.0
sxCSmVzMxZk,True,True,172.0,67,60,2433,10,0,45400,902,Neutral,4,-321.5,153.75,48.83,159.71,1.626,0.166,0.514,0.2137404580152671,84.0,67.0,0.8656716417910447,0.6904761904761905,False,0.0428571428571429,0.2261904761904762,0.0119047619047619,0.0119047619047619,0.3333333333333333,0.0,0.1071428571428571,0.0119047619047619,0.1071428571428571,0.0119047619047619,0.0,0.0,0.4047619047619047,11.0,407.0,0.0,14.0,0.95,8.98,0.086,2356.0,394.0
szMgN68kijg,True,True,392.0,39,35,591,4,0,13800,709,Neutral,2,-872.94,367.3,68.26,378.75,1.545,0.139,0.384,0.0646186440677966,61.0,48.0,0.8958333333333334,0.7049180327868853,True,0.4983606557377049,0.4426229508196721,0.0163934426229508,0.081967213114754,0.2131147540983606,0.0,0.2622950819672131,0.0327868852459016,0.081967213114754,0.0163934426229508,0.0,0.0163934426229508,0.2786885245901639,8.0,959.0,0.0,21.0,0.98,8.98,0.122,5566.0,943.0
szir6MfH8Lg,True,True,139.0,29,26,3640,25,0,697000,6101,Neutral,2,-301.6,152.21,34.42,157.95,1.331,0.077,0.446,0.1406649616368286,55.0,52.0,0.9615384615384616,0.9090909090909092,False,0.1890909090909092,0.2909090909090909,0.0181818181818181,0.0727272727272727,0.1272727272727272,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0727272727272727,0.6181818181818182,0.0,33.25,24.91,7.5,0.144,3.53,0.175,1948.0,391.0
szxSYlfHGSE,True,True,133.0,75,60,5140,56,2,135000,2612,Neutral,5,72.47,7.6,9.13,8.92,1.374,0.062,0.532,0.0547550432276657,19.0,16.0,0.875,0.7368421052631579,True,0.2736842105263157,0.3157894736842105,0.1052631578947368,0.0,0.1578947368421052,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.1052631578947368,0.5789473684210527,0.158,18.89,10.34,5.58,0.068,3.3,0.153,1913.0,345.0
t-SIRbrtODc,True,True,171.0,22,22,7673,0,0,128000,2724,Neutral,1,58.02,10.2,12.16,11.66,1.516,0.123,0.42,0.0820895522388059,33.0,16.0,0.6875,0.3333333333333333,True,0.2303030303030304,0.3333333333333333,0.0303030303030303,0.0303030303030303,0.1515151515151515,0.0,0.0303030303030303,0.3636363636363636,0.0606060606060606,0.0,0.0,0.0,0.3333333333333333,0.55,20.6,12.11,5.35,0.085,3.27,0.083,2270.0,405.0
t1H7yi7VHK4,True,True,108.0,55,47,1818,9,0,1220000,11882,Negative,3,58.94,8.36,10.47,9.83,1.588,0.124,0.596,0.0297397769516728,8.0,6.0,0.8333333333333334,0.625,True,0.4499999999999999,0.375,0.125,0.0,0.125,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.25,0.1,13.55,6.15,4.95,0.136,3.12,0.103,1611.0,268.0
t2_yNxYmewU,True,True,308.0,81,63,2261,26,1,100000,1450,Neutral,6,-513.43,232.44,43.52,240.23,1.387,0.084,0.426,0.0912106135986733,55.0,46.0,0.8478260869565217,0.7090909090909091,True,0.4363636363636365,0.4,0.0363636363636363,0.0363636363636363,0.0545454545454545,0.0,0.0,0.0,0.1818181818181818,0.0181818181818181,0.0,0.0363636363636363,0.6363636363636364,0.286,44.36,53.53,8.5,0.105,3.68,0.18,3085.0,602.0
t47lVNDuwpE,True,True,75.0,32,30,795,5,0,35300,1846,Neutral,2,-19.07,37.53,24.88,40.78,1.626,0.167,0.638,0.2486187845303867,45.0,39.0,0.8974358974358975,0.7777777777777778,False,0.1422222222222222,0.2888888888888888,0.0,0.0222222222222222,0.2,0.0,0.0,0.0222222222222222,0.1333333333333333,0.2,0.0,0.0222222222222222,0.4,0.333,61.33,94.3,7.0,0.625,5.12,0.076,1063.0,181.0
t5NFb4QyMr0,True,True,131.0,102,67,235208,814,242,697000,6101,Neutral,2,68.73,10.33,10.25,13.03,1.311,0.058,0.398,0.1120331950207468,27.0,16.0,0.6875,0.4074074074074074,True,0.2666666666666666,0.3703703703703703,0.0,0.074074074074074,0.037037037037037,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.333,26.78,10.99,6.89,0.18,3.23,0.046,1248.0,241.0
t5QjkBZj1co,True,True,77.0,157,118,50856,267,0,1220000,11882,Neutral,8,-192.0,108.11,33.89,113.1,1.427,0.106,0.526,0.1552346570397112,43.0,34.0,0.7941176470588235,0.627906976744186,True,0.2604651162790699,0.3255813953488372,0.0465116279069767,0.0465116279069767,0.2093023255813953,0.0,0.0,0.1162790697674418,0.0,0.0,0.0,0.0,0.5813953488372093,4.5,142.0,96.17,22.5,0.812,2.87,0.095,1503.0,275.0
